Transaction_Id,User_Id,Transaction_Date,Product_Category,Product_Name,Product_Amount,Payment_method,Device_Type,Location
E3ED05F8,USER_01843,2023-07-26,Taxi Fare,Airport Transfer,9262.48,Bank Transfer,Android,Urban
DCF70469,USER_02068,2023-06-06,Gift Card,Rs. 500 E-Gift Card,2490.7,Credit Card,Android,Suburban
EDB85DAE,USER_07166,2023-09-13,Water Bill,Commercial Property,1400.16,UPI,Android,Urban
36B0F806,USER_02669,2023-01-17,Water Bill,Residential Connection,1037.12,Debit Card,iOS,Urban
94E2346E,USER_07678,2023-11-15,Movie Ticket,Baahubali 2,8039.02,Credit Card,Android,Urban
831FA505,USER_03278,2023-12-16,Flight Booking,Delhi to Mumbai,7656.39,Debit Card,Android,Urban
88B224A5,USER_07474,2023-12-05,Online Shopping,Wireless Earbuds,2618.66,Credit Card,iOS,Urban
9CB59098,USER_01540,2023-08-16,Insurance Premium,Home Insurance,3666.75,Wallet Balance,Android,Suburban
F84976ED,USER_05903,2023-04-12,Grocery Shopping,Refined Sunflower Oil,7889.83,Wallet Balance,Android,Suburban
F84D3232,USER_01871,2023-04-14,Mobile Recharge,Prepaid Plan 399,2998.66,Debit Card,Android,Urban
C0F1A135,USER_05705,2023-08-12,Insurance Premium,Motor Insurance,7895.87,Credit Card,iOS,Urban
A9631311,USER_06086,2023-07-26,Grocery Shopping,Basmati Rice,4864.12,Credit Card,iOS,Suburban
B90408F7,USER_07455,2023-08-19,Taxi Fare,Outstation Trip,9650.33,Bank Transfer,Android,Suburban
9E5592FD,USER_02022,2023-11-06,Food Delivery,Butter Chicken,3484.8,UPI,iOS,Urban
A06E8B79,USER_06671,2023-02-04,Gaming Credits,Battle Pass,3013.51,Bank Transfer,Web,Urban
CE4AF2CB,USER_06865,2023-06-09,Gas Bill,Domestic LPG Cylinder,3565.85,UPI,Android,Urban
5CB16AC3,USER_06686,2023-04-09,Online Shopping,Wireless Earbuds,7053.72,Credit Card,Android,Rural
7B91FFA1,USER_00694,2023-01-14,Mobile Recharge,Prepaid Plan 399,9500.26,Wallet Balance,Android,Suburban
6CE3EE23,USER_01530,2023-05-10,Gaming Credits,Legendary Weapon,6710.25,Bank Transfer,Android,Rural
7F407F72,USER_08492,2023-11-10,Movie Ticket,Avengers: Endgame,8897.01,Bank Transfer,Web,Suburban
A2F5A951,USER_09698,2023-10-09,Internet Bill,4G Unlimited Plan,7386.44,Credit Card,Android,Suburban
481CD6B3,USER_02842,2023-07-17,Gas Bill,Piped Natural Gas,9468.58,Bank Transfer,Android,Urban
E00153D3,USER_08658,2023-10-21,Streaming Service,Standard Plan,6299.4,Wallet Balance,iOS,Rural
C0F49113,USER_06176,2023-09-15,Rent Payment,2BHK Flat Deposit,1731.64,UPI,Android,Urban
4AEA0AF1,USER_00714,2023-08-06,Mobile Recharge,Annual Plan 2999,5401.66,Wallet Balance,Android,Urban
234CC2C8,USER_02189,2023-05-11,Insurance Premium,Motor Insurance,5811.15,Bank Transfer,Web,Rural
7DA3376C,USER_00638,2023-11-17,Grocery Shopping,Dairy Milk Chocolate,6286.12,Wallet Balance,iOS,Urban
EAADE1F5,USER_01459,2023-02-20,Electricity Bill,Residential Bill,2038.27,Wallet Balance,Android,Urban
C749BBD6,USER_08143,2023-06-25,Rent Payment,Commercial Space Rent,947.33,Credit Card,iOS,Urban
CAD6377D,USER_06313,2023-03-13,Hotel Booking,Deluxe Room,8208.39,Wallet Balance,Android,Urban
0488CE26,USER_08051,2023-10-15,Education Fee,IELTS Training,2341.99,UPI,iOS,Urban
B11ADAA4,USER_09697,2023-11-19,Education Fee,Python Programming Course,3295.77,Credit Card,Android,Urban
C8BE4DCF,USER_05072,2023-10-28,Online Shopping,Wireless Earbuds,454.12,Credit Card,iOS,Urban
165A64F4,USER_02178,2023-04-30,Insurance Premium,Term Life Policy,7332.37,Credit Card,Android,Suburban
8DE03146,USER_02561,2023-07-08,Bus Ticket,Volvo Multi-Axle,3703.33,UPI,Web,Rural
527720B9,USER_00028,2023-09-29,Mobile Recharge,Prepaid Plan 399,1940.07,UPI,Android,Urban
6B0CD1E6,USER_02439,2023-04-29,Gaming Credits,Legendary Weapon,7037.6,UPI,Android,Urban
DFA78E34,USER_05481,2023-04-02,Water Bill,Residential Connection,3962.05,UPI,iOS,Urban
6AF3B94F,USER_02474,2023-08-28,Electricity Bill,Commercial Bill,2598.49,Credit Card,Web,Urban
81D06A97,USER_01206,2023-05-12,Loan Repayment,Home Loan EMI,8585.93,Credit Card,Android,Urban
6767E2F7,USER_01273,2023-07-10,Insurance Premium,Travel Insurance,2828.11,Credit Card,iOS,Suburban
4123A6E3,USER_07185,2023-05-30,Hotel Booking,Suite,7380.8,Debit Card,Android,Urban
C7F41074,USER_02739,2023-10-18,Mobile Recharge,Prepaid Plan 399,204.0,Debit Card,Android,Urban
B11093A9,USER_08335,2023-12-19,Insurance Premium,Term Life Policy,7737.92,Credit Card,iOS,Urban
CEF631BB,USER_01757,2023-08-24,Insurance Premium,Travel Insurance,7451.66,Debit Card,Android,Urban
7305A412,USER_05014,2023-04-07,Internet Bill,4G Unlimited Plan,5932.7,Bank Transfer,Android,Urban
3C741454,USER_08884,2023-09-13,Internet Bill,Broadband 50Mbps Plan,2417.11,Credit Card,Android,Urban
7E587745,USER_01168,2023-11-05,Internet Bill,Business Internet Plan,1342.55,Bank Transfer,Android,Urban
70742072,USER_04534,2023-06-03,Mobile Recharge,Data Pack 50GB,782.43,UPI,Android,Rural
3CCE16C8,USER_02225,2023-01-26,Internet Bill,Business Internet Plan,4995.84,Debit Card,iOS,Urban
43B9DFEC,USER_09910,2023-04-07,Grocery Shopping,Whole Wheat Atta,4757.14,Credit Card,Android,Urban
A36F30A1,USER_00365,2023-10-18,Insurance Premium,Motor Insurance,6760.34,Credit Card,iOS,Suburban
1F6EBF79,USER_00676,2023-05-06,Streaming Service,Basic Plan,229.49,UPI,Android,Urban
3BAABF36,USER_05984,2023-09-24,Education Fee,IELTS Training,2375.65,UPI,Web,Urban
8DD8E5CC,USER_09294,2023-07-30,Food Delivery,Masala Dosa,925.4,UPI,Web,Urban
1122DF72,USER_00977,2023-11-28,Movie Ticket,3 Idiots,542.76,Credit Card,Android,Urban
3BD4BDDA,USER_07015,2023-03-04,Movie Ticket,Dangal,1933.29,Debit Card,iOS,Urban
45D8C665,USER_03888,2023-08-06,Gas Bill,Piped Natural Gas,7650.97,Credit Card,Web,Urban
A878FB85,USER_05946,2023-08-10,Loan Repayment,Home Loan EMI,2037.03,UPI,Android,Urban
4EA40EA6,USER_02826,2023-12-23,Flight Booking,Chennai to Hyderabad,3341.83,Wallet Balance,Android,Urban
DD70BBE2,USER_02428,2023-11-22,Grocery Shopping,Dairy Milk Chocolate,832.85,Wallet Balance,iOS,Rural
3C80072D,USER_09410,2023-04-15,Gas Bill,Domestic LPG Cylinder,9870.36,Bank Transfer,Android,Urban
0A240F09,USER_05970,2023-03-08,Online Shopping,Fitness Tracker,9009.54,Bank Transfer,Web,Suburban
75218A8F,USER_03976,2023-02-14,Grocery Shopping,Basmati Rice,710.92,Bank Transfer,iOS,Urban
2526081E,USER_05692,2023-05-16,Taxi Fare,Rental Package,2541.03,Bank Transfer,Android,Urban
BA7C6BB9,USER_01687,2023-08-10,Education Fee,Data Science Bootcamp,9760.06,UPI,Android,Urban
C7DA58BD,USER_06090,2023-11-26,Online Shopping,Wireless Earbuds,9646.98,Wallet Balance,Web,Suburban
06480F61,USER_02939,2023-10-17,Bus Ticket,Semi-Sleeper,761.34,Bank Transfer,Android,Urban
7D306750,USER_06698,2023-05-03,Education Fee,MBA Entrance Prep,1223.24,Wallet Balance,Web,Suburban
E9DBDBCA,USER_07111,2023-09-27,Grocery Shopping,Basmati Rice,8774.03,Bank Transfer,iOS,Urban
F88956D6,USER_04847,2023-05-27,Movie Ticket,Dangal,4127.62,Bank Transfer,Android,Rural
0E19B583,USER_07916,2023-01-10,Gaming Credits,Legendary Weapon,5376.66,UPI,iOS,Urban
0585EEEC,USER_09786,2023-02-29,Online Shopping,Smart LED TV,8111.2,Bank Transfer,Android,Urban
6A687905,USER_09438,2023-04-25,Loan Repayment,Personal Loan Payment,6902.23,Credit Card,iOS,Rural
A5B95482,USER_01293,2023-07-21,Online Shopping,Fitness Tracker,6518.08,Credit Card,Android,Urban
4A7A8A9A,USER_09430,2023-07-01,Internet Bill,Broadband 50Mbps Plan,5186.16,Credit Card,Web,Urban
5EA4038C,USER_04471,2023-04-21,Gaming Credits,Legendary Weapon,8890.84,Bank Transfer,iOS,Urban
6DA2285B,USER_01745,2023-05-18,Loan Repayment,Personal Loan Payment,3071.02,Bank Transfer,Android,Urban
6DAB7F51,USER_09701,2023-09-15,Food Delivery,Pizza Margherita,7066.54,Debit Card,Android,Urban
B52D9B53,USER_05643,2023-07-10,Hotel Booking,Suite,2726.12,Wallet Balance,Android,Suburban
39CA5D80,USER_00525,2023-01-28,Water Bill,Residential Connection,3287.8,UPI,Android,Urban
80E46534,USER_00205,2023-12-25,Water Bill,Borewell Charges,1543.44,Credit Card,Android,Urban
C3DCCD1E,USER_08990,2023-10-27,Water Bill,Residential Connection,6877.28,Credit Card,Android,Urban
ECB5B3C5,USER_03774,2023-02-14,Movie Ticket,3 Idiots,7500.89,Debit Card,Android,Urban
E1516FC1,USER_07792,2023-02-09,Rent Payment,Co-working Space,2216.92,UPI,iOS,Urban
4AF125E0,USER_00899,2023-11-29,Education Fee,Data Science Bootcamp,2375.81,Bank Transfer,iOS,Urban
D1DADD03,USER_01723,2023-10-06,Movie Ticket,PK,9752.04,Debit Card,Android,Urban
AAE95BBD,USER_07766,2023-05-26,Insurance Premium,Motor Insurance,8257.55,Debit Card,Android,Rural
2622651,USER_04082,2023-11-21,Education Fee,Digital Marketing Certification,7744.92,Bank Transfer,Web,Rural
6FEE9647,USER_07847,2023-01-12,Bus Ticket,Sleeper Class,1643.88,Credit Card,iOS,Urban
FC6B255C,USER_01026,2023-08-02,Online Shopping,Smart LED TV,4469.99,Wallet Balance,Android,Urban
F3A04C98,USER_02670,2023-06-26,Streaming Service,Premium Plan,1911.62,UPI,iOS,Urban
82FF969D,USER_02521,2023-08-17,Education Fee,MBA Entrance Prep,2374.48,UPI,Android,Suburban
32AC809F,USER_06921,2023-08-15,Movie Ticket,PK,8436.62,Bank Transfer,Android,Urban
72636C55,USER_04386,2023-01-12,Taxi Fare,Airport Transfer,713.74,Bank Transfer,Android,Urban
E0690A06,USER_02706,2023-07-03,Gift Card,Rs. 5000 Luxury Card,6027.62,Credit Card,Android,Urban
2CFD93EA,USER_09590,2023-12-18,Hotel Booking,Suite,7048.74,Bank Transfer,Android,Rural
DCF06732,USER_08658,2023-08-01,Gift Card,Rs. 2000 Gift Voucher,8105.22,Credit Card,Android,Suburban
73E4DCC3,USER_00696,2023-01-22,Gift Card,Rs. 500 E-Gift Card,1829.27,Credit Card,iOS,Urban
DE18735E,USER_01478,2023-12-13,Taxi Fare,City Ride,9613.37,Credit Card,Android,Urban
B0F7154A,USER_04915,2023-07-07,Taxi Fare,Rental Package,2569.61,Credit Card,Android,Suburban
04D7C8A2,USER_07316,2023-11-29,Gift Card,Rs. 500 E-Gift Card,2456.44,Credit Card,Android,Suburban
63167B7D,USER_04938,2023-02-30,Taxi Fare,City Ride,594.33,UPI,Android,Suburban
D518B3C1,USER_09588,2023-09-08,Movie Ticket,Dangal,4914.41,Credit Card,Android,Urban
5AFB368E,USER_08549,2023-04-15,Gas Bill,Piped Natural Gas,5533.17,UPI,iOS,Urban
8817391A,USER_03564,2023-10-18,Bus Ticket,Volvo Multi-Axle,801.47,Bank Transfer,iOS,Urban
E8A51D96,USER_06774,2023-06-02,Internet Bill,Student Special Plan,8450.45,Credit Card,Android,Urban
B8D5F100,USER_01014,2023-07-08,Flight Booking,Chennai to Hyderabad,2569.86,Wallet Balance,iOS,Suburban
81D8BAE2,USER_01038,2023-12-18,Movie Ticket,Baahubali 2,5438.27,Credit Card,Android,Urban
BFC5FE65,USER_05620,2023-09-15,Electricity Bill,Industrial Bill,108.73,Credit Card,iOS,Urban
08AC2A7F,USER_06844,2023-03-15,Electricity Bill,Agricultural Bill,7532.35,Credit Card,Web,Urban
B3891E3B,USER_05986,2023-10-11,Internet Bill,Broadband 50Mbps Plan,9472.56,Bank Transfer,Android,Suburban
79BAE56A,USER_01065,2023-05-18,Flight Booking,Ahmedabad to Jaipur,570.94,Debit Card,Android,Urban
5A211FB0,USER_01485,2023-11-25,Insurance Premium,Home Insurance,428.44,Debit Card,Android,Urban
3815DE33,USER_08101,2023-03-23,Food Delivery,Pizza Margherita,3553.08,Bank Transfer,iOS,Urban
982E5420,USER_04206,2023-04-20,Hotel Booking,Suite,332.61,Debit Card,iOS,Urban
F5E67A7B,USER_09764,2023-02-26,Loan Repayment,Home Loan EMI,789.41,Bank Transfer,Android,Urban
E561496D,USER_03650,2023-01-29,Loan Repayment,Home Loan EMI,8770.25,Debit Card,Android,Urban
B87568BE,USER_03895,2023-10-30,Streaming Service,Basic Plan,8350.4,Debit Card,Android,Suburban
C5D7EBE3,USER_09137,2023-05-28,Education Fee,Data Science Bootcamp,1384.13,Wallet Balance,Android,Suburban
36BB159E,USER_09461,2023-07-15,Online Shopping,Smart LED TV,4767.46,Credit Card,Android,Suburban
1613D2DC,USER_07164,2023-10-01,Rent Payment,PG Accommodation,2342.6,Bank Transfer,iOS,Urban
0474A2B5,USER_09657,2023-10-18,Streaming Service,Family Subscription,2990.55,UPI,Web,Urban
AEFBC60C,USER_09495,2023-04-17,Movie Ticket,PK,3730.39,Debit Card,iOS,Suburban
043DDFB8,USER_01492,2023-10-01,Movie Ticket,PK,7856.82,Debit Card,Web,Suburban
E213D465,USER_09618,2023-04-06,Grocery Shopping,Mixed Fruit Jam,7818.28,Debit Card,Web,Urban
83FB9687,USER_05275,2023-12-25,Rent Payment,Co-working Space,7500.74,Wallet Balance,iOS,Urban
C82990C2,USER_09259,2023-06-22,Insurance Premium,Motor Insurance,5848.64,Bank Transfer,Android,Urban
145CEFA2,USER_06928,2023-11-14,Hotel Booking,Dormitory Bed,3360.39,Credit Card,Android,Urban
33C4D628,USER_00170,2023-01-11,Gaming Credits,1000 Game Coins,4981.41,UPI,iOS,Urban
D1987147,USER_01153,2023-03-22,Loan Repayment,Car Loan Installment,8815.9,Bank Transfer,Web,Suburban
541B9B20,USER_00391,2023-05-16,Bus Ticket,AC Seater,2140.07,Bank Transfer,Android,Urban
E73136AB,USER_08412,2023-08-05,Education Fee,IELTS Training,2564.46,Debit Card,iOS,Rural
920AD1C9,USER_02029,2023-08-19,Online Shopping,Steel Toe Shoes,7269.1,UPI,Android,Urban
66E18BB0,USER_09069,2023-08-19,Bus Ticket,AC Seater,3722.11,Credit Card,Android,Urban
06C85630,USER_05883,2023-03-27,Water Bill,Tanker Supply,8619.53,Wallet Balance,Android,Urban
41E90B3B,USER_02998,2023-05-29,Education Fee,MBA Entrance Prep,1908.48,UPI,Android,Urban
FFEAE83C,USER_05341,2023-07-21,Streaming Service,Premium Plan,4605.6,Credit Card,Android,Urban
B03C156B,USER_04413,2023-09-12,Hotel Booking,Service Apartment,5967.44,UPI,iOS,Urban
FBE21AD0,USER_04897,2023-12-29,Gaming Credits,1000 Game Coins,710.28,Bank Transfer,iOS,Rural
A71A14CE,USER_04379,2023-04-28,Hotel Booking,Villa,1825.66,Bank Transfer,iOS,Rural
879D2433,USER_07238,2023-03-10,Grocery Shopping,Dairy Milk Chocolate,2172.86,UPI,iOS,Urban
13C07377,USER_00243,2023-01-13,Movie Ticket,Baahubali 2,3712.92,Bank Transfer,iOS,Rural
C41B4507,USER_01067,2023-07-27,Flight Booking,Chennai to Hyderabad,4445.55,Credit Card,iOS,Rural
8A6782DA,USER_00449,2023-05-08,Insurance Premium,Health Insurance,7661.14,UPI,Android,Urban
A8E8C693,USER_04931,2023-08-22,Rent Payment,PG Accommodation,845.44,Wallet Balance,Android,Urban
8484449A,USER_09822,2023-06-25,Bus Ticket,AC Seater,292.03,Credit Card,iOS,Urban
FF19932F,USER_06976,2023-10-15,Streaming Service,Student Offer,7724.04,Credit Card,Web,Suburban
F89C9EDA,USER_00061,2023-06-14,Grocery Shopping,Refined Sunflower Oil,1246.04,Debit Card,Android,Suburban
B1604A85,USER_05172,2023-10-24,Flight Booking,Delhi to Mumbai,4464.42,Credit Card,Android,Urban
FA72E8AE,USER_09716,2023-04-05,Bus Ticket,Volvo Multi-Axle,5198.09,UPI,iOS,Urban
73B70E99,USER_00694,2023-03-17,Gift Card,Rs. 500 E-Gift Card,3402.51,Bank Transfer,Android,Urban
034FF6FA,USER_06008,2023-06-18,Water Bill,Residential Connection,13.33,Credit Card,iOS,Suburban
E511E7F5,USER_00395,2023-05-30,Hotel Booking,Deluxe Room,7263.55,Bank Transfer,Android,Urban
1A4A32AC,USER_00948,2023-09-14,Electricity Bill,Commercial Bill,4800.17,Debit Card,iOS,Urban
5369C5DC,USER_03860,2023-03-05,Loan Repayment,Personal Loan Payment,1507.67,Bank Transfer,Web,Urban
8.46E+36,USER_09132,2023-06-10,Gaming Credits,500 Gems Pack,824.33,Bank Transfer,iOS,Urban
522E21B3,USER_03597,2023-10-03,Gas Bill,Industrial Gas Supply,4575.58,Wallet Balance,iOS,Urban
24042C2B,USER_07594,2023-03-26,Online Shopping,Fitness Tracker,8732.29,Debit Card,iOS,Urban
7EBE9B90,USER_08354,2023-09-05,Food Delivery,Chilli Paneer,167.04,Debit Card,Android,Urban
BBAA1946,USER_05918,2023-06-15,Online Shopping,Laptop Backpack,5755.8,Wallet Balance,iOS,Suburban
0644AAE7,USER_08792,2023-09-30,Gas Bill,Commercial Gas Connection,9962.75,Debit Card,iOS,Suburban
3D087AF3,USER_08291,2023-06-11,Education Fee,Digital Marketing Certification,8807.8,UPI,Web,Urban
35BF8185,USER_07359,2023-10-16,Streaming Service,Standard Plan,1483.23,Wallet Balance,iOS,Suburban
567FD92F,USER_06725,2023-03-24,Electricity Bill,Agricultural Bill,2699.41,Wallet Balance,Android,Urban
90BAFA16,USER_08797,2023-11-11,Gift Card,Rs. 250 Coffee Shop Card,9014.91,Credit Card,Android,Rural
4.97E+59,USER_01794,2023-06-16,Rent Payment,PG Accommodation,295.82,Wallet Balance,Android,Urban
E7676F85,USER_00025,2023-03-08,Mobile Recharge,Annual Plan 2999,8229.46,Debit Card,Android,Suburban
1901D594,USER_04836,2023-12-01,Gas Bill,Piped Natural Gas,8158.78,Credit Card,iOS,Urban
1DBDC72A,USER_07838,2023-03-29,Gift Card,Rs. 250 Coffee Shop Card,2070.22,Debit Card,Android,Urban
FF6D9A91,USER_03539,2023-01-02,Loan Repayment,Car Loan Installment,5322.9,Debit Card,Android,Urban
04CE452D,USER_00028,2023-03-12,Streaming Service,Basic Plan,7981.79,Wallet Balance,iOS,Urban
F8754857,USER_08946,2023-01-16,Electricity Bill,Residential Bill,7053.22,Bank Transfer,iOS,Urban
F4A511F5,USER_09823,2023-07-05,Electricity Bill,Commercial Bill,9664.98,Bank Transfer,Android,Suburban
EE0D77E3,USER_04756,2023-12-22,Movie Ticket,PK,35.51,Wallet Balance,Android,Urban
FB249741,USER_07217,2023-01-20,Streaming Service,Premium Plan,512.33,Wallet Balance,iOS,Urban
44F8570A,USER_03557,2023-08-20,Hotel Booking,Suite,5967.8,Debit Card,Android,Urban
0819D313,USER_09357,2023-08-04,Streaming Service,Student Offer,5995.02,Wallet Balance,Android,Urban
E19FA173,USER_01098,2023-03-08,Taxi Fare,Airport Transfer,5726.97,Wallet Balance,Android,Rural
A3903158,USER_06438,2023-09-01,Streaming Service,Family Subscription,7501.27,Debit Card,Web,Suburban
3B477EFB,USER_01906,2023-02-16,Electricity Bill,Agricultural Bill,1834.83,Bank Transfer,Android,Urban
220AFCDF,USER_01269,2023-09-07,Streaming Service,Student Offer,5284.16,Debit Card,Android,Urban
8FDBCFAA,USER_08295,2023-01-27,Food Delivery,Chilli Paneer,5551.24,Debit Card,iOS,Suburban
633FE704,USER_03643,2023-05-11,Bus Ticket,Sleeper Class,1002.27,Credit Card,Android,Urban
6F6A822A,USER_03546,2023-10-12,Rent Payment,2BHK Flat Deposit,3280.06,UPI,Android,Urban
E0177A5A,USER_00959,2023-12-29,Loan Repayment,Car Loan Installment,454.74,Debit Card,Android,Urban
44A5E4BF,USER_08067,2023-10-13,Mobile Recharge,Family Plan 999,9063.9,Bank Transfer,Web,Urban
D009B281,USER_01373,2023-05-27,Movie Ticket,PK,6672.52,Bank Transfer,Android,Suburban
BECB4D56,USER_07313,2023-05-26,Movie Ticket,3 Idiots,3536.0,Credit Card,Web,Rural
EAB26CCB,USER_01898,2023-06-25,Gift Card,Rs. 2000 Gift Voucher,3927.34,Debit Card,Android,Urban
9AE7FC81,USER_03513,2023-04-20,Flight Booking,Ahmedabad to Jaipur,6218.08,Wallet Balance,iOS,Urban
BBEB6F6D,USER_08773,2023-02-14,Hotel Booking,Deluxe Room,3758.2,Bank Transfer,iOS,Urban
7C364803,USER_08240,2023-01-27,Bus Ticket,Semi-Sleeper,8320.8,Credit Card,iOS,Urban
72457EB4,USER_03237,2023-10-03,Taxi Fare,Rental Package,8214.7,Bank Transfer,Android,Urban
65834F9F,USER_05183,2023-01-19,Movie Ticket,Dangal,6528.82,Debit Card,Android,Urban
4A7BB15E,USER_06665,2023-07-10,Bus Ticket,AC Seater,7942.1,Debit Card,iOS,Suburban
58CDF118,USER_05867,2023-03-28,Taxi Fare,Rental Package,4768.88,Debit Card,Android,Urban
6E4539BB,USER_00423,2023-01-08,Education Fee,Digital Marketing Certification,8895.17,UPI,Android,Suburban
1EA92D27,USER_06706,2023-10-05,Education Fee,IELTS Training,5482.41,UPI,iOS,Suburban
1B117E17,USER_00578,2023-09-25,Streaming Service,Basic Plan,9729.95,Debit Card,iOS,Urban
68E5B89A,USER_00096,2023-11-06,Rent Payment,1BHK Apartment Rent,3643.98,Wallet Balance,Android,Urban
E537E893,USER_05112,2023-02-11,Grocery Shopping,Basmati Rice,6873.37,UPI,Android,Urban
7B3950F1,USER_04498,2023-11-10,Water Bill,Residential Connection,1819.31,UPI,iOS,Urban
32C6B4E9,USER_06533,2023-09-25,Online Shopping,Wireless Earbuds,2831.45,Wallet Balance,iOS,Urban
27D74C72,USER_09992,2023-07-03,Water Bill,Borewell Charges,6007.38,Wallet Balance,iOS,Urban
72321592,USER_06162,2023-04-03,Mobile Recharge,Postpaid Plan 599,1611.94,Wallet Balance,Android,Urban
FA88C4BB,USER_02184,2023-04-28,Hotel Booking,Villa,511.66,UPI,Android,Urban
93972495,USER_01313,2023-09-12,Internet Bill,Student Special Plan,9569.23,Bank Transfer,iOS,Urban
CC44F041,USER_08205,2023-01-13,Grocery Shopping,Refined Sunflower Oil,4578.39,UPI,Android,Urban
545A5B1A,USER_01518,2023-11-30,Hotel Booking,Villa,8934.63,Credit Card,Android,Urban
73C0788A,USER_06263,2023-06-12,Gaming Credits,Legendary Weapon,8460.86,Wallet Balance,iOS,Urban
68441ADE,USER_07856,2023-03-03,Water Bill,Tanker Supply,9534.33,Bank Transfer,Android,Urban
EF8AC417,USER_01760,2023-08-17,Mobile Recharge,Family Plan 999,3106.63,Bank Transfer,iOS,Rural
76EFD169,USER_00528,2023-03-07,Bus Ticket,Non-AC Seater,8051.22,UPI,Android,Suburban
5CCAC270,USER_09038,2023-10-09,Gift Card,Rs. 500 E-Gift Card,3780.7,Wallet Balance,Android,Suburban
0C9EC440,USER_07098,2023-01-15,Taxi Fare,City Ride,8546.51,Bank Transfer,Android,Rural
65AEA011,USER_07225,2023-09-23,Movie Ticket,PK,8882.73,Credit Card,Android,Urban
C49BE248,USER_09333,2023-07-12,Flight Booking,Bangalore to Kolkata,115.56,Wallet Balance,Android,Urban
37F32CDF,USER_08609,2023-03-18,Rent Payment,PG Accommodation,6544.63,Bank Transfer,Web,Urban
1992877,USER_06275,2023-12-11,Flight Booking,Bangalore to Kolkata,6147.18,UPI,Android,Urban
792440B3,USER_00600,2023-04-16,Taxi Fare,City Ride,6581.89,Wallet Balance,iOS,Urban
08DCB53B,USER_09771,2023-06-21,Insurance Premium,Travel Insurance,4504.88,Credit Card,Android,Urban
F5C241B6,USER_03730,2023-03-19,Water Bill,Borewell Charges,4914.34,Credit Card,Android,Urban
CEB41B97,USER_06717,2023-08-03,Bus Ticket,Volvo Multi-Axle,4866.79,UPI,iOS,Urban
55AACE7C,USER_00868,2023-01-27,Gas Bill,Domestic LPG Cylinder,7317.17,Wallet Balance,Android,Urban
7.08E+11,USER_07301,2023-04-19,Electricity Bill,Commercial Bill,7494.39,Bank Transfer,Android,Urban
546472C6,USER_06009,2023-12-29,Rent Payment,Co-working Space,6346.53,Debit Card,Android,Suburban
DEF60140,USER_04214,2023-08-30,Bus Ticket,Sleeper Class,4101.61,Bank Transfer,Android,Urban
